Date,Host,Service,Message
"2024-10-14T02:27:52.617Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.611Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.603Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.591Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.589Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.557Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.556Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.547Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.544Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.514Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.502Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.496Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.496Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.471Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.459Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.453Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:52.418Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:51.458Z","""sc-03-nonprod-eastus2-e5524851-cast000000-sc-03-nonprod-eastus2""","""dmds-service""","{errorMessage=No Suitable Adapter found for 137182/ dataset does not exist, status=ERROR}"
"2024-10-14T02:27:51.400Z","""sc-03-nonprod-eastus2-3dcca0d4-cast000000-sc-03-nonprod-eastus2""","""dmds-service""","{errorMessage=No Suitable Adapter found for 137182/ dataset does not exist, status=ERROR}"
"2024-10-14T02:27:51.180Z","""df-23-7-2-12-uat-vmss-eu-westeurope000000""","""df-service""","[dd.trace 2024-10-14 02:27:50:275 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 122575, Received: 122575, Sent: 0, Failed: 122575. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:27:50.910Z","""sc-03-prod-southeastasia-9eebd485-cast000000-sc-03-prod-southeastasia""","""df-service""","ErrorInfos: [ Market, Not able to resolve the FilterValues for the filter objectRefId : 2005 with the dataitem: 1000133315, dataItem Label:MARKET, prompt: Market, MARKET ]Error Code: 3001Exception Message:Not able to resolve the FilterValues for the filter objectRefId : 2005 with the dataitem: 1000133315, dataItem Label:MARKET, prompt: Market"
"2024-10-14T02:27:50.844Z","""sc-03-prod-southeastasia-d28f1b19-cast000000-sc-03-prod-southeastasia""","""df-service""","ErrorInfos: [ Periods, Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods, 4 Weeks ]Error Code: 3001Exception Message:Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods"
"2024-10-14T02:27:50.591Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000003""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:27:49.654Z","""sc-03-prod-southeastasia-9908064d-cast000000-sc-03-prod-southeastasia""","""df-service""","ErrorInfos: [ Periods, Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods, 4 Weeks ]Error Code: 3001Exception Message:Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods"
"2024-10-14T02:27:49.209Z","""sc-03-prod-southeastasia-9eebd485-cast000000-sc-03-prod-southeastasia""","""df-service""","ErrorInfos: [ Periods, Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods, 4 Weeks ]Error Code: 3001Exception Message:Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods"
"2024-10-14T02:27:49.006Z","""sc-03-prod-southeastasia-d28f1b19-cast000000-sc-03-prod-southeastasia""","""df-service""","ErrorInfos: [ Periods, Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods, 4 Weeks ]Error Code: 3001Exception Message:Not able to resolve the FilterValues for the filter objectRefId : 2001 with the dataitem: 1000003401, dataItem Label:4 Weeks, prompt: Periods"
"2024-10-14T02:27:48.581Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000002""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:27:47.278Z","""sc-03-prod-eastus2-181563dd-cast000000-sc-03-prod-eastus2""","""df-service""","ErrorInfos: [ PRDC, CSTM_5259 ]Error Code: 3044Exception Message:SQLInfo not found for dataitem Id: CSTM_5259 and dimension: PRDC"
"2024-10-14T02:27:47.251Z","""sc-03-prod-southeastasia-b0c4bd56-cast000000-sc-03-prod-southeastasia""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1000505687 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:45.852Z","""sc-03-prod-southeastasia-9e33d8cb-cast000000-sc-03-prod-southeastasia""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1000562048 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:43.647Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:27:40.082Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:40.068Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:40.036Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:40.024Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:40.018Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:40.015Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.998Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.986Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.978Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.975Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.967Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.960Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.958Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.943Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.938Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.934Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.925Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.923Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.922Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.901Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.891Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.888Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.887Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.886Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.884Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.860Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.850Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.846Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.843Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.839Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.838Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.815Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.806Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.804Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.801Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.762Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.760Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:27:39.751Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
